,S&P Cryptocurrency Broad Digital Market Index (USD),Close,GBPJPY=X,EURCAD=X,AUDCNY=X,Int_rates,Inflation,News_Based_Policy_Uncert_Index
2018-08-22,600.11,2861.820068359375,142.11000061035156,1.5086400508880615,5.032700061798096,2.05,0.0966385547653813,119.06451612903226
2018-08-23,601.15,2856.97998046875,142.6909942626953,1.506809949874878,5.01230001449585,2.04,0.09859495104774565,119.25806451612902
2018-08-24,619.87,2874.68994140625,142.63699340820312,1.5118399858474731,4.975599765777588,2.05,0.10055134733011004,119.45161290322581
2018-08-27,631.75,2896.739990234375,143.10000610351562,1.5152900218963623,4.9816999435424805,2.08,0.10642053617720315,120.03225806451613
2018-08-28,671.18,2897.52001953125,143.3249969482422,1.5144699811935425,5.000800132751465,2.09,0.10837693245956752,120.2258064516129
2018-08-29,658.97,2914.0400390625,143.02499389648438,1.5115000009536743,4.98799991607666,2.09,0.11033332874193189,120.41935483870968
2018-08-30,635.86,2901.1298828125,145.61500549316406,1.510949969291687,4.980599880218506,2.07,0.11228972502429627,120.61290322580645
2018-08-31,660.17,2901.52001953125,144.4080047607422,1.5146600008010864,4.963799953460693,2.07,0.11424612130666063,120.80645161290323
2018-09-04,687.51,2896.719970703125,142.94700622558594,1.5209599733352661,4.911799907684326,2.09,0.1222499003873812,122.5
2018-09-05,622.22,2888.60009765625,143.30499267578125,1.5260000228881836,4.9095001220703125,2.1,0.12426569465349993,123.0
2018-09-06,584.98,2878.050048828125,143.9149932861328,1.5323599576950073,4.908999919891357,2.09,0.12628148891961866,123.5
2018-09-07,578.76,2871.679931640625,142.80599975585938,1.5285300016403198,4.910699844360352,2.1,0.1282972831857374,124.0
2018-09-10,556.05,2877.1298828125,143.3800048828125,1.5226399898529053,4.859899997711182,2.11,0.1343446659840936,125.5
2018-09-11,543.58,2887.889892578125,144.7779998779297,1.5254000425338745,4.868199825286865,2.11,0.13636046025021234,126.0
2018-09-12,545.07,2888.919921875,145.24899291992188,1.5146499872207642,4.882599830627441,2.12,0.13837625451633107,126.5
2018-09-13,568.18,2904.179931640625,145.0850067138672,1.5115699768066406,4.913400173187256,2.11,0.1403920487824498,127.0
2018-09-14,579.37,2904.97998046875,146.85699462890625,1.520490050315857,4.913599967956543,2.12,0.14240784304856852,127.5
2018-09-17,548.81,2888.800048828125,146.34800720214844,1.5163600444793701,4.9004998207092285,2.13,0.14845522584692472,129.0
2018-09-18,560.34,2904.31005859375,146.8249969482422,1.524340033531189,4.8942999839782715,2.13,0.15047102011304347,129.5
2018-09-19,570.35,2907.949951171875,147.83799743652344,1.514930009841919,4.9517998695373535,2.12,0.1524868143791622,130.0
2018-09-20,576.6,2930.75,147.593994140625,1.5080499649047852,4.965099811553955,2.13,0.15450260864528093,130.5
2018-09-21,635.28,2929.669921875,149.28399658203125,1.5200400352478027,4.982900142669678,2.14,0.15651840291139965,131.0
2018-09-24,614.27,2919.3701171875,147.17100524902344,1.5168999433517456,4.94950008392334,2.18,0.16256578570975586,132.5
2018-09-25,578.19,2915.56005859375,147.93600463867188,1.5218000411987305,4.966800212860107,2.17,0.16458157997587458,133.0
2018-09-26,601.61,2905.969970703125,148.8699951171875,1.5240600109100342,4.972099781036377,2.16,0.16659737424199333,133.5
2018-09-27,626.68,2914.0,148.43899536132812,1.5313899517059326,4.984899997711182,2.14,0.16861316850811206,134.0
2018-09-28,619.37,2913.97998046875,148.21099853515625,1.5169800519943237,4.956699848175049,2.15,0.17062896277423079,134.5
2018-10-01,613.37,2924.590087890625,148.36099243164062,1.490190029144287,4.958000183105469,2.19,0.176676345572587,136.0
2018-10-02,611.38,2923.429931640625,148.61500549316406,1.4829000234603882,4.9583001136779785,2.19,0.16017275856024235,136.93548387096774
2018-10-03,596.41,2925.510009765625,147.41200256347656,1.480299949645996,4.931099891662598,2.19,0.1436691715478977,137.8709677419355
2018-10-04,611.28,2901.610107421875,148.14300537109375,1.4779599905014038,4.868800163269043,2.18,0.12716558453555304,138.80645161290323
2018-10-05,607.4,2885.570068359375,148.33200073242188,1.4880499839782715,4.856299877166748,2.18,0.1106619975232084,139.74193548387098
2018-10-09,611.47,2880.340087890625,148.06900024414062,1.488700032234192,4.895400047302246,2.21,0.04464764947382982,143.48387096774192
2018-10-10,606.76,2785.679931640625,148.65699768066406,1.4884799718856812,4.920400142669678,2.23,0.02814406246148518,144.41935483870967
2018-10-11,560.23,2728.3701171875,148.03399658203125,1.5050100088119507,4.884300231933594,2.22,0.011640475449140542,145.3548387096774
2018-10-12,561.0,2767.1298828125,148.32200622558594,1.5102299451828003,4.902200222015381,2.23,-0.0048631115632041255,146.29032258064515
2018-10-15,578.81,2750.7900390625,147.0070037841797,1.5042999982833862,4.917099952697754,2.27,-0.05437387260023807,149.09677419354838
2018-10-16,585.49,2809.919921875,147.11099243164062,1.5049599409103394,4.930099964141846,2.26,-0.07087745961258271,150.03225806451613
2018-10-17,586.01,2809.2099609375,148.13900756835938,1.4972000122070312,4.927599906921387,2.27,-0.08738104662492735,150.96774193548387
2018-10-18,578.93,2768.780029296875,147.55499267578125,1.4978300333023071,4.9197001457214355,2.27,-0.10388463363727202,151.90322580645162
2018-10-19,578.3,2767.780029296875,146.0570068359375,1.4979699850082397,4.917699813842773,2.26,-0.12038822064961663,152.83870967741936
2018-10-22,579.68,2755.8798828125,146.9510040283203,1.507699966430664,4.92549991607666,2.3,-0.16989898168665057,155.6451612903226
2018-10-23,580.64,2740.68994140625,146.18600463867188,1.5011999607086182,4.907199859619141,2.29,-0.18640256869899524,156.5806451612903
2018-10-24,582.05,2656.10009765625,145.93899536132812,1.5004199743270874,4.91379976272583,2.29,-0.20290615571133985,157.51612903225805
2018-10-25,579.98,2705.570068359375,144.33700561523438,1.487149953842163,4.896999835968018,2.29,-0.21940974272368452,158.4516129032258
2018-10-26,578.91,2658.68994140625,144.072998046875,1.486199975013733,4.91510009765625,2.28,-0.2359133297360292,159.38709677419354
2018-10-29,559.58,2641.25,143.58200073242188,1.492609977722168,4.881100177764893,2.3,-0.28542409077306313,162.19354838709677
2018-10-30,560.02,2682.6298828125,143.79200744628906,1.4934600591659546,4.910299777984619,2.29,-0.30192767778540774,163.1290322580645
2018-10-31,566.27,2711.739990234375,143.6699981689453,1.4874999523162842,4.939199924468994,2.29,-0.3184312647977524,164.06451612903226
2018-11-01,567.61,2740.3701171875,144.0970001220703,1.4888700246810913,4.934800148010254,2.27,-0.334934851810097,165.0
2018-11-02,575.88,2723.06005859375,146.5399932861328,1.4921000003814697,4.9822001457214355,2.28,-0.3344168994668641,167.06666666666666
2018-11-05,589.77,2738.31005859375,147.13600158691406,1.4930700063705444,4.949100017547607,2.32,-0.3328630424371653,173.26666666666668
2018-11-06,602.16,2755.449951171875,147.85400390625,1.495300054550171,4.988800048828125,2.31,-0.33234509009393237,175.33333333333334
2018-11-07,608.47,2813.889892578125,148.63900756835938,1.5001699924468994,5.005199909210205,2.32,-0.33182713775069944,177.4
2018-11-08,597.19,2806.830078125,149.06500244140625,1.4991999864578247,5.02810001373291,2.3,-0.3313091854074665,179.46666666666667
2018-11-09,586.92,2781.010009765625,148.88400268554688,1.4940400123596191,5.030600070953369,2.31,-0.3307912330642335,181.53333333333333
2018-11-13,581.3,2722.179931640625,146.1580047607422,1.4859000444412231,4.991799831390381,2.34,-0.3287194236913018,189.8
2018-11-14,499.59,2701.580078125,148.08200073242188,1.4952000379562378,5.025599956512451,2.33,-0.3282014713480689,191.86666666666667
2018-11-15,500.41,2730.199951171875,147.46299743652344,1.4983799457550049,5.023499965667725,2.32,-0.32768351900483594,193.93333333333334
2018-11-16,499.46,2736.27001953125,144.92999267578125,1.4916800260543823,5.040200233459473,2.31,-0.327165566661603,196.0
2018-11-19,443.46,2690.72998046875,144.65199279785156,1.5004500150680542,5.007199764251709,2.34,-0.3256117096319042,202.2
2018-11-20,389.38,2641.889892578125,144.6020050048828,1.5086899995803833,5.058800220489502,2.34,-0.3250937572886713,204.26666666666668
2018-11-21,399.68,2649.929931640625,144.1479949951172,1.5130599737167358,5.005300045013428,2.36,-0.32457580494543836,206.33333333333334
2018-11-23,374.9,2632.56005859375,145.4499969482422,1.5040299892425537,5.020199775695801,2.36,-0.3235399002589725,210.46666666666667
2018-11-26,326.06,2673.449951171875,144.6649932861328,1.4994299411773682,4.9842000007629395,2.37,-0.32198604322927366,216.66666666666669
2018-11-27,329.47,2682.169921875,145.4250030517578,1.5019999742507935,5.007299900054932,2.36,-0.3214680908860407,218.73333333333335
2018-11-28,381.9,2743.7900390625,144.9550018310547,1.5020999908447266,5.01800012588501,2.35,-0.3209501385428078,220.8
2018-11-29,367.03,2737.800048828125,145.60400390625,1.5089000463485718,5.071800231933594,2.32,-0.32043218619957486,222.86666666666667
2018-11-30,348.57,2760.169921875,144.9600067138672,1.5122400522232056,5.076000213623047,2.32,-0.31991423385634193,224.93333333333334
2018-12-03,335.22,2790.3701171875,145.0399932861328,1.503000020980835,5.093699932098389,2.34,-0.28648944615583205,230.67741935483872
2018-12-04,337.32,2700.06005859375,144.53500366210938,1.4985300302505493,5.057199954986572,2.38,-0.27003602847719355,232.51612903225805
2018-12-06,310.56,2695.949951171875,143.87899780273438,1.5163099765777588,4.975200176239014,2.36,-0.2371291931199166,236.19354838709677
2018-12-07,284.87,2633.080078125,143.99000549316406,1.5232000350952148,4.971099853515625,2.35,-0.2206757754412781,238.03225806451613
2018-12-10,290.27,2637.719970703125,143.0800018310547,1.5193099975585938,4.9253997802734375,2.37,-0.17131552240536266,243.5483870967742
2018-12-11,284.5,2636.780029296875,142.13999938964844,1.520900011062622,4.963900089263916,2.37,-0.15486210472672418,245.38709677419354
2018-12-12,293.49,2651.070068359375,141.63699340820312,1.5145000219345093,4.97189998626709,2.39,-0.13840868704808568,247.2258064516129
2018-12-13,275.97,2650.5400390625,143.05099487304688,1.5181100368499756,4.9608001708984375,2.38,-0.1219552693694472,249.06451612903226
2018-12-14,268.73,2599.949951171875,143.68800354003906,1.5168700218200684,4.963699817657471,2.37,-0.10550185169080872,250.90322580645162
2018-12-17,307.1,2545.93994140625,142.69200134277344,1.5134899616241455,4.94980001449585,2.36,-0.056141598654893266,256.4193548387097
2018-12-18,304.33,2546.159912109375,142.3249969482422,1.5221799612045288,4.943399906158447,2.34,-0.03968818097625476,258.258064516129
2018-12-19,326.95,2506.9599609375,142.3699951171875,1.530769944190979,4.948400020599365,2.35,-0.023234763297616312,260.0967741935484
2018-12-20,343.92,2467.419921875,141.94500732421875,1.5342199802398682,4.895400047302246,2.34,-0.006781345618977808,261.93548387096774
2018-12-21,335.58,2416.6201171875,140.82000732421875,1.546180009841919,4.893199920654297,2.34,0.009672072059660641,263.7741935483871
2018-12-24,368.36,2351.10009765625,140.45700073242188,1.5462100505828857,4.862800121307373,2.41,0.0590323250955761,269.2903225806452
2018-12-26,342.59,2467.699951171875,140.05299377441406,1.5505900382995605,4.854000091552734,2.39,0.09193916045285311,272.9677419354839
2018-12-27,320.68,2488.830078125,140.6959991455078,1.5418699979782104,4.898099899291992,2.36,0.10839257813149156,274.80645161290323
2018-12-28,356.74,2485.739990234375,140.20599365234375,1.5565799474716187,4.8242998123168945,2.35,0.12484599581013006,276.64516129032256
2018-12-31,335.42,2506.85009765625,140.02699279785156,1.5585600137710571,4.840700149536133,2.4,0.17420624884604552,282.1612903225806
2019-01-02,361.43,2510.030029296875,139.85800170898438,1.5612000226974487,4.883500099182129,2.37,0.19814500999194232,278.83870967741933
2019-01-03,351.42,2447.889892578125,134.48399353027344,1.5426199436187744,4.740600109100342,2.36,0.20563035345920064,273.6774193548387
2019-01-04,352.93,2531.93994140625,136.14100646972656,1.535249948501587,4.811299800872803,2.37,0.21311569692645896,268.51612903225805
2019-01-07,368.34,2549.68994140625,138.18299865722656,1.5254199504852295,4.88070011138916,2.41,0.23557172732823395,253.03225806451613
2019-01-08,368.36,2574.409912109375,138.8560028076172,1.5263099670410156,4.887800216674805,2.41,0.24305707079549227,247.8709677419355
2019-01-09,368.94,2584.9599609375,138.54200744628906,1.5177199840545654,4.899400234222412,2.4,0.2505424142627506,242.70967741935485
2019-01-10,328.67,2596.639892578125,138.46299743652344,1.5263400077819824,4.883399963378906,2.38,0.2580277577300089,237.5483870967742
2019-01-11,329.59,2596.260009765625,138.08999633789062,1.523419976234436,4.872900009155273,2.38,0.26551310119726723,232.38709677419354
2019-01-14,331.58,2582.610107421875,139.35800170898438,1.5203800201416016,4.869500160217285,2.4,0.2879691315990422,216.90322580645162
2019-01-15,319.2,2610.300048828125,139.343994140625,1.5231800079345703,4.866000175476074,2.4,0.2954544750663005,211.74193548387098
2019-01-16,323.73,2616.10009765625,139.83900451660156,1.513409972190857,4.8653998374938965,2.38,0.30293981853355884,206.5806451612903
2019-01-17,327.17,2635.9599609375,140.49000549316406,1.5110100507736206,4.8414998054504395,2.37,0.31042516200081716,201.4193548387097
2019-01-18,323.98,2670.7099609375,141.70799255371094,1.5128099918365479,4.865600109100342,2.36,0.31791050546807553,196.25806451612902
2019-01-22,323.81,2632.89990234375,141.34500122070312,1.5113999843597412,4.859899997711182,2.38,0.3478518793371088,175.61290322580646
2019-01-23,318.55,2638.699951171875,141.68899536132812,1.5175000429153442,4.841899871826172,2.36,0.3553372228043671,170.4516129032258
2019-01-24,321.82,2642.330078125,143.2310028076172,1.518399953842163,4.847099781036377,2.32,0.36282256627162546,165.29032258064518
2019-01-25,319.29,2664.760009765625,143.78199768066406,1.5100799798965454,4.804800033569336,2.34,0.3703079097388837,160.1290322580645
2019-01-28,300.41,2643.85009765625,144.48800659179688,1.5089199542999268,4.837100028991699,2.37,0.39276394014065874,144.6451612903226
2019-01-29,299.35,2640.0,143.74000549316406,1.5155500173568726,4.825799942016602,2.37,0.40024928360791706,139.48387096774195
2019-01-30,306.79,2681.050048828125,143.05999755859375,1.5169999599456787,4.812699794769287,2.37,0.4077346270751754,134.32258064516128
2019-01-31,303.99,2704.10009765625,142.91000366210938,1.5089000463485718,4.8649001121521,2.36,0.4152199705424337,129.16129032258064
2019-02-01,306.21,2706.530029296875,142.6820068359375,1.5025500059127808,4.866399765014648,2.35,0.422705314009692,124.0
2019-02-04,303.9,2724.8701171875,143.10499572753906,1.5,4.882199764251709,2.37,0.4378585841887154,130.10714285714286
2019-02-05,303.74,2737.699951171875,143.2899932861328,1.4999300241470337,4.858500003814697,2.37,0.4429096742483899,132.14285714285714
2019-02-06,297.16,2731.610107421875,142.43899536132812,1.4974900484085083,4.878499984741211,2.37,0.44796076430806436,134.17857142857142
2019-02-07,297.78,2706.050048828125,142.21800231933594,1.5015599727630615,4.789299964904785,2.37,0.45301185436773883,136.21428571428572
2019-02-08,325.48,2707.8798828125,142.1230010986328,1.5091300010681152,4.779399871826172,2.38,0.45806294442741324,138.25
2019-02-11,324.24,2709.800048828125,142.00999450683594,1.5032299757003784,4.7382001876831055,2.4,0.47321621460643665,144.35714285714286
2019-02-12,326.82,2744.72998046875,142.0,1.5003199577331543,4.790200233459473,2.38,0.4782673046661111,146.39285714285714
2019-02-13,321.56,2753.030029296875,142.47000122070312,1.499269962310791,4.807000160217285,2.39,0.4833183947257856,148.42857142857142
2019-02-14,321.08,2745.72998046875,142.59100341796875,1.4935400485992432,4.786499977111816,2.38,0.48836948478546005,150.46428571428572
2019-02-15,321.72,2775.60009765625,141.4550018310547,1.5013999938964844,4.804500102996826,2.38,0.4934205748451345,152.5
2019-02-19,362.96,2779.760009765625,142.89999389648438,1.4970300197601318,4.818999767303467,2.41,0.5136249350838323,160.64285714285714
2019-02-20,364.44,2784.699951171875,144.41000366210938,1.4975999593734741,4.837200164794922,2.4,0.5186760251435069,162.67857142857142
2019-02-21,357.42,2774.8798828125,144.48800659179688,1.494339942932129,4.811399936676025,2.4,0.5237271152031813,164.71428571428572
2019-02-22,363.1,2792.669921875,144.3679962158203,1.499709963798523,4.7692999839782715,2.41,0.5287782052628558,166.75
2019-02-25,350.23,2796.110107421875,144.71400451660156,1.489300012588501,4.799200057983398,2.42,0.5439314754418791,172.85714285714286
2019-02-26,347.03,2793.89990234375,145.76100158691406,1.4984300136566162,4.78980016708374,2.4,0.5489825655015537,174.89285714285714
2019-02-27,337.98,2792.3798828125,146.56100463867188,1.49931001663208,4.8130998611450195,2.4,0.5540336555612281,176.92857142857142
2019-02-28,347.95,2784.489990234375,147.63600158691406,1.4958200454711914,4.774099826812744,2.4,0.5590847456209025,178.96428571428572
2019-03-01,352.26,2803.68994140625,147.70399475097656,1.497189998626709,4.747300148010254,2.39,0.564135835680577,181.0
2019-03-04,336.15,2792.81005859375,148.14999389648438,1.5110399723052979,4.754300117492676,2.41,0.5607839962233347,174.1290322580645
2019-03-05,352.94,2789.64990234375,147.2969970703125,1.5087000131607056,4.750500202178955,2.41,0.559666716404254,171.83870967741936
2019-03-06,354.17,2771.449951171875,147.13999938964844,1.5094499588012695,4.747399806976318,2.41,0.5585494365851733,169.5483870967742
2019-03-07,358.0,2748.929931640625,147.1269989013672,1.5205999612808228,4.7133002281188965,2.4,0.5574321567660926,167.25806451612902
2019-03-08,359.56,2743.070068359375,146.12899780273438,1.5054399967193604,4.7093000411987305,2.41,0.5563148769470118,164.96774193548387
2019-03-11,353.46,2783.300048828125,144.25900268554688,1.5072100162506104,4.6940999031066895,2.41,0.5529630374897696,158.09677419354838
2019-03-12,356.8,2791.52001953125,147.4739990234375,1.5080499649047852,4.750400066375732,2.41,0.5518457576706888,155.80645161290323
2019-03-13,356.82,2810.919921875,145.40499877929688,1.5077799558639526,4.730800151824951,2.4,0.5507284778516081,153.51612903225805
2019-03-14,357.27,2808.47998046875,147.71299743652344,1.506100058555603,4.747900009155273,2.4,0.5496111980325273,151.2258064516129
2019-03-15,364.83,2822.47998046875,148.156005859375,1.506700038909912,4.74560022354126,2.4,0.5484939182134466,148.93548387096774
2019-03-18,368.86,2832.93994140625,148.32899475097656,1.5097999572753906,4.752600193023682,2.39,0.5451420787562044,142.06451612903226
2019-03-19,371.95,2832.570068359375,147.69700622558594,1.512030005455017,4.740099906921387,2.41,0.5440247989371236,139.7741935483871
2019-03-20,373.16,2824.22998046875,147.83799743652344,1.5127899646759033,4.750999927520752,2.42,0.5429075191180429,137.48387096774192
2019-03-21,367.36,2854.8798828125,146.1199951171875,1.5185400247573853,4.769000053405762,2.43,0.5417902392989621,135.19354838709677
2019-03-22,370.82,2800.7099609375,145.48199462890625,1.5199999809265137,4.754499912261963,2.41,0.5406729594798814,132.90322580645162
2019-03-25,362.48,2798.360107421875,145.36500549316406,1.5161000490188599,4.709700107574463,2.41,0.5373211200226392,126.03225806451613
2019-03-26,363.81,2818.4599609375,145.447998046875,1.5152000188827515,4.76800012588501,2.41,0.5362038402035584,123.74193548387096
2019-03-27,376.54,2805.3701171875,146.02000427246094,1.5084199905395508,4.7870001792907715,2.39,0.5350865603844777,121.4516129032258
2019-03-28,376.57,2815.43994140625,145.322998046875,1.5084999799728394,4.758800029754639,2.38,0.5339692805653969,119.16129032258064
2019-03-29,383.37,2834.39990234375,144.42100524902344,1.508139967918396,4.765500068664551,2.35,0.5328520007463162,116.87096774193547
2019-04-01,388.01,2867.18994140625,144.53399658203125,1.4980700016021729,4.769499778747559,2.38,0.529500161289074,110.0
2019-04-02,444.85,2867.239990234375,145.63299560546875,1.4914000034332275,4.765900135040283,2.37,0.5189460178773851,111.7
2019-04-03,489.91,2873.39990234375,146.10400390625,1.4944700002670288,4.739299774169922,2.39,0.5083918744656964,113.4
2019-04-04,449.02,2879.389892578125,146.76300048828125,1.5003299713134766,4.770599842071533,2.39,0.49783773105400764,115.1
2019-04-05,473.15,2892.739990234375,145.96400451660156,1.4998300075531006,4.769400119781494,2.39,0.4872835876423189,116.8
2019-04-08,488.05,2895.77001953125,145.63099670410156,1.4996999502182007,4.768499851226807,2.38,0.4556211574072526,121.9
2019-04-09,487.53,2878.199951171875,145.5760040283203,1.498520016670227,4.782700061798096,2.37,0.4450670139955638,123.6
2019-04-10,503.28,2888.2099609375,145.05799865722656,1.5016000270843506,4.778299808502197,2.38,0.43451287058387505,125.3
2019-04-11,464.39,2888.320068359375,145.3300018310547,1.501710057258606,4.8069000244140625,2.38,0.4239587271721863,127.0
2019-04-12,463.93,2907.409912109375,145.72000122070312,1.506369948387146,4.780900001525879,2.39,0.41340458376049755,128.7
2019-04-15,457.9,2905.580078125,146.5679931640625,1.5069600343704224,4.798999786376953,2.38,0.3817421535254313,133.8
2019-04-16,475.48,2907.06005859375,146.61000061035156,1.5113099813461304,4.806000232696533,2.38,0.3711880101137425,135.5
2019-04-17,478.35,2900.449951171875,146.03199768066406,1.5075199604034424,4.802599906921387,2.39,0.3606338667020537,137.2
2019-04-18,487.24,2905.030029296875,146.02000427246094,1.5075000524520874,4.792099952697754,2.37,0.35007972329036496,138.9
2019-04-22,488.62,2907.969970703125,145.39199829101562,1.5045299530029297,4.791399955749512,2.39,0.3078631496436099,145.7
2019-04-23,497.94,2933.679931640625,145.28900146484375,1.5024199485778809,4.785699844360352,2.4,0.29730900623192114,147.4
2019-04-24,476.37,2927.25,144.73699951171875,1.5072100162506104,4.765399932861328,2.39,0.2867548628202323,149.1
2019-04-25,482.5,2926.169921875,144.6999969482422,1.504870057106018,4.707499980926514,2.38,0.2762007194085436,150.8
2019-04-26,452.5,2939.8798828125,143.88800048828125,1.500599980354309,4.726500034332275,2.37,0.2656465759968548,152.5
2019-04-29,454.38,2943.030029296875,144.1999969482422,1.5008399486541748,4.703400135040283,2.39,0.23398414576178855,157.6
2019-04-30,465.75,2945.830078125,144.46499633789062,1.5048099756240845,4.743899822235107,2.38,0.2234300023500998,159.3
2019-05-01,470.25,2923.72998046875,145.29800415039062,1.5011999607086182,4.743100166320801,2.38,0.212875858938411,161.0
2019-05-02,476.32,2917.52001953125,145.4770050048828,1.5046000480651855,4.741300106048584,2.41,0.20665130600969323,162.51612903225808
2019-05-03,500.16,2945.639892578125,145.30799865722656,1.5049200057983398,4.70550012588501,2.38,0.20042675308097546,164.03225806451613
2019-05-06,501.38,2932.469970703125,145.47900390625,1.5068700313568115,4.697400093078613,2.39,0.18175309429482217,168.58064516129033
2019-05-07,504.02,2884.050048828125,145.11500549316406,1.5058000087738037,4.723299980163574,2.38,0.1755285413661044,170.09677419354838
2019-05-08,503.35,2879.419921875,144.05999755859375,1.5069700479507446,4.743100166320801,2.38,0.16930398843738667,171.61290322580646
2019-05-09,507.74,2870.719970703125,143.1580047607422,1.5085699558258057,4.736199855804443,2.38,0.1630794355086689,173.1290322580645
2019-05-10,530.0,2881.39990234375,142.83900451660156,1.5105600357055664,4.765100002288818,2.38,0.15685488257995114,174.6451612903226
2019-05-13,639.23,2811.8701171875,142.62600708007812,1.5100200176239014,4.76200008392334,2.36,0.13818122379379785,179.19354838709677
2019-05-14,641.64,2834.409912109375,141.48300170898438,1.5138800144195557,4.769899845123291,2.36,0.1319566708650801,180.70967741935485
2019-05-15,695.22,2850.9599609375,141.54100036621094,1.5080599784851074,4.764599800109863,2.37,0.12573211793636235,182.2258064516129
2019-05-16,680.24,2876.320068359375,140.63600158691406,1.5062700510025024,4.756800174713135,2.35,0.11950756500764458,183.74193548387098
2019-05-17,614.72,2859.530029296875,140.60000610351562,1.5040600299835205,4.738900184631348,2.34,0.11328301207892681,185.25806451612902
2019-05-20,670.15,2840.22998046875,140.23599243164062,1.5012999773025513,4.767099857330322,2.34,0.09460935329277353,189.80645161290323
2019-05-21,690.28,2864.360107421875,140.08999633789062,1.4991999864578247,4.778800010681152,2.34,0.08838480036405577,191.32258064516128
2019-05-22,680.81,2856.27001953125,140.4929962158203,1.4963799715042114,4.744900226593018,2.33,0.08216024743533801,192.83870967741936
2019-05-23,661.4,2822.239990234375,139.572998046875,1.498769998550415,4.744699954986572,2.32,0.07593569450662024,194.3548387096774
2019-05-24,689.7,2826.06005859375,138.7220001220703,1.506500005722046,4.76170015335083,2.3,0.06971114157790248,195.8709677419355
2019-05-28,749.37,2802.389892578125,138.86000061035156,1.5038000345230103,4.76669979095459,2.32,0.04481292986303145,201.93548387096774
2019-05-29,754.35,2783.02001953125,138.39100646972656,1.5060700178146362,4.7779998779296875,2.32,0.03858837693431369,203.4516129032258
2019-05-30,741.93,2788.860107421875,138.3350067138672,1.5048099756240845,4.777200222015381,2.33,0.032363824005595926,204.96774193548387
2019-05-31,727.26,2752.06005859375,137.87899780273438,1.505370020866394,4.7596001625061035,2.3,0.026139271076878162,206.48387096774195
2019-06-03,736.07,2744.449951171875,136.76100158691406,1.51010000705719,4.780900001525879,2.3,0.02972668108797224,208.0
2019-06-04,651.9,2803.27001953125,136.79100036621094,1.511299967765808,4.807000160217285,2.3,0.034632662557878155,208.0
2019-06-05,672.57,2826.14990234375,137.49000549316406,1.5070199966430664,4.823800086975098,2.3,0.03953864402778408,208.0
2019-06-06,654.68,2843.489990234375,137.43699645996094,1.5068000555038452,4.809500217437744,2.28,0.04444462549769,208.0
2019-06-07,687.35,2873.340087890625,137.68899536132812,1.5060499906539917,4.813899993896484,2.23,0.04935060696759592,208.0
2019-06-10,689.34,2886.72998046875,137.94000244140625,1.5019400119781494,4.832499980926514,2.24,0.06406855137731368,208.0
2019-06-11,685.75,2885.719970703125,137.50799560546875,1.501230001449585,4.81790018081665,2.22,0.0689745328472196,208.0
2019-06-12,707.85,2879.840087890625,138.00999450683594,1.5044300556182861,4.805200099945068,2.19,0.07388051431712551,208.0
2019-06-13,714.27,2891.639892578125,137.69700622558594,1.5057599544525146,4.788300037384033,2.14,0.07878649578703144,208.0
2019-06-14,716.23,2886.97998046875,137.33700561523438,1.5032800436019897,4.777599811553955,2.15,0.08369247725693736,208.0
2019-06-17,784.03,2889.669921875,136.73800659179688,1.5040700435638428,4.7316999435424805,2.18,0.09841042166665512,208.0
2019-06-18,761.9,2917.75,136.125,1.5052200555801392,4.738399982452393,2.17,0.10331640313656104,208.0
2019-06-19,771.5,2926.4599609375,136.427001953125,1.4975500106811523,4.743100166320801,2.13,0.10822238460646696,208.0
2019-06-20,791.72,2954.179931640625,136.79800415039062,1.4904999732971191,4.7480998039245605,2.09,0.11312836607637287,208.0
2019-06-21,825.19,2950.4599609375,136.32200622558594,1.489009976387024,4.7368998527526855,2.07,0.1180343475462788,208.0
2019-06-24,890.87,2945.35009765625,136.8179931640625,1.5027400255203247,4.759300231933594,2.08,0.13275229195599655,208.0
2019-06-25,917.07,2917.3798828125,136.71499633789062,1.502869963645935,4.784200191497803,2.07,0.13765827342590248,208.0
2019-06-26,1069.88,2913.780029296875,135.97999572753906,1.4975999593734741,4.781499862670898,2.1,0.1425642548958084,208.0
2019-06-27,857.03,2924.919921875,136.7550048828125,1.4925299882888794,4.800099849700928,2.09,0.14747023636571432,208.0
2019-06-28,956.43,2941.760009765625,136.54600524902344,1.4889700412750244,4.810400009155273,2.08,0.15237621783562025,208.0
2019-07-01,820.42,2964.330078125,137.57000732421875,1.487130045890808,4.819300174713135,2.16,0.167094162245338,208.0
2019-07-02,852.62,2973.010009765625,137.01800537109375,1.4824399948120117,4.765500068664551,2.15,0.16154058205651153,210.41935483870967
2019-07-03,884.35,2995.820068359375,135.77999877929688,1.4785000085830688,4.764699935913086,2.16,0.1559870018676851,212.83870967741936
2019-07-05,871.7,2990.409912109375,135.63699340820312,1.4725199937820435,4.821599960327148,2.18,0.14487984149003222,217.67741935483872
2019-07-08,944.21,2975.949951171875,135.86300659179688,1.4679700136184692,4.806700229644775,2.21,0.12821910092355288,224.93548387096774
2019-07-09,952.11,2979.6298828125,136.0500030517578,1.4694199562072754,4.791399955749512,2.21,0.12266552073472642,227.3548387096774
2019-07-10,910.0,2993.070068359375,135.7010040283203,1.470770001411438,4.7652997970581055,2.15,0.11711194054589999,229.7741935483871
